State-County FIPS,Active Loans,Average Borrower Gross Income,Very Low Income,Low Income,Moderate Income,Average Debt Ratio,"American Indian/
Alaskan Native",Asian,"Black/
African-America",Hawaiian/Pacific Islander,White,Hispanic,Married,Average No of Depend,Average Hshld Size,First Time Home Buyer,Average Borrower Age,Disability,PUD,Condo,Coop,Unknown  HSG Proj Type,Detached Structure,Attached Structure,Unknown Stucture,Manufactured Homes,Average Living Area (Square Ft),Average Request Amount,Average Loan Amount,Average LTV,Average Appraised Value
31163,9,"50,402.55",0,0,8,0.37,0,0,0,0,9,0,5,0.8,2.1,7,36,1,0,0,0,1,8,0,1,0,"1,476","77,151.25","74,690.00",1.01,"77,125.00"
31165,3,"59,339.67",0,0,3,0.22,0,0,0,0,3,0,3,1,3,3,46,0,0,0,0,0,3,0,0,0,"1,619","88,854.00","88,854.00",1,"90,500.00"
31167,81,"53,744.51",1,13,66,0.34,0,0,2,0,79,4,32,1,2.6,67,33,0,0,0,0,3,77,1,3,0,"1,307","89,493.83","89,128.47",0.99,"91,478.75"
31169,33,"46,532.09",1,9,22,0.28,0,0,0,0,33,0,20,0.7,1.8,27,36,0,0,0,0,7,26,0,7,0,"1,340","62,101.75","60,871.39",0.99,"63,031.25"
31171,3,"53,064.67",0,1,2,0.38,0,0,0,0,3,0,3,0.7,2,3,45,0,0,0,0,0,3,0,0,0,"1,773","78,946.00","78,946.00",1.01,"79,666.67"
31173,18,"44,069.82",1,3,13,0.3,2,0,0,0,16,1,8,0.7,2.2,16,35,0,0,0,0,5,13,0,5,0,"1,428","56,768.06","57,169.83",0.96,"59,900.00"
31175,30,"48,214.90",0,8,22,0.32,0,0,0,0,30,1,16,0.8,2.7,27,37,0,0,0,0,1,29,0,1,0,"1,387","76,519.53","76,463.21",1,"76,783.33"
31177,199,"58,491.96",5,44,149,0.35,1,0,0,0,199,3,98,0.8,2.1,163,36,1,4,0,0,1,197,1,1,0,"1,304","122,092.31","121,759.93",0.99,"123,759.84"
31179,94,"50,896.38",0,18,73,0.33,0,0,0,0,94,2,42,0.6,2.2,80,34,1,0,0,0,11,82,1,11,0,"1,301","89,303.47","88,762.58",0.94,"93,726.37"
31181,22,"45,250.35",0,6,14,0.36,0,0,0,0,22,1,11,1,2.4,17,35,0,0,0,0,2,20,0,2,0,"1,552","70,413.80","68,494.60",0.98,"72,350.00"
31183,1,"41,964.00",0,0,1,0.32,0,0,0,0,1,0,0,1,2,1,32,0,0,0,0,0,1,0,0,0,"1,144","56,122.45","56,122.45",1.02,"55,000.00"
31185,298,"45,580.58",16,85,182,0.31,1,1,2,0,292,10,129,0.4,1.3,258,34,0,0,0,0,58,239,1,58,0,"1,270","77,509.37","76,289.68",0.98,"79,571.75"
32001,185,"54,407.46",17,45,119,0.34,5,3,0,3,178,17,70,0.9,2.3,157,41,0,19,0,0,5,177,3,5,1,"1,492","132,564.31","131,870.65",0.97,"128,483.48"
32003,333,"57,281.78",16,82,229,0.36,1,4,1,2,326,69,211,1.3,3.1,249,43,3,78,7,0,11,277,45,11,0,"1,610","161,444.66","160,553.55",0.95,"153,446.45"
32005,510,"61,095.78",32,137,321,0.35,4,5,0,0,502,56,263,0.9,2.4,402,41,3,99,3,0,25,469,16,25,0,"1,433","187,167.80","184,925.28",0.92,"174,184.36"
32007,764,"74,450.68",7,93,663,0.36,11,5,4,2,744,122,403,1.1,2.7,638,35,2,289,0,0,2,730,32,2,7,"1,526","215,724.03","215,583.74",1,"213,330.00"
32011,5,"73,290.40",0,1,4,0.37,0,0,0,0,5,1,3,2.2,3.6,4,31,0,0,0,0,0,5,0,0,0,"1,901","183,486.40","183,486.40",0.91,"196,000.00"
32013,189,"66,831.54",2,30,157,0.35,2,2,1,3,183,53,99,1.3,2.8,155,36,1,5,0,1,0,183,6,0,3,"1,534","181,724.35","181,724.35",0.98,"182,408.99"
32015,30,"63,273.57",0,2,28,0.38,2,0,0,0,28,2,11,1.1,2.6,27,34,0,0,0,0,0,30,0,0,0,"1,499","158,836.50","159,107.27",0.98,"161,866.67"
32017,21,"59,843.14",1,4,16,0.28,0,0,0,0,21,1,14,1.4,2.9,19,39,0,0,0,0,0,21,0,0,0,"1,592","129,538.33","129,538.33",0.98,"132,527.95"
32019,"1,019","51,055.05",78,305,626,0.34,7,11,9,8,988,135,429,0.8,2.3,885,42,8,122,0,0,11,"1,000",8,11,1,"1,552","134,932.56","134,747.16",0.95,"128,828.63"
32021,16,"51,968.50",1,5,10,0.31,0,0,1,0,15,0,10,1.1,2.7,16,39,0,1,0,1,0,16,0,0,0,"1,365","82,850.25","82,850.25",0.93,"89,196.88"
32023,129,"50,914.68",14,38,76,0.36,1,1,3,1,125,8,66,0.9,2.4,93,46,4,13,0,0,1,128,0,1,0,"1,753","124,064.07","123,847.23",0.96,"125,037.50"
32027,12,"50,856.83",2,2,8,0.34,0,0,0,0,12,0,7,0.6,2.3,12,40,0,0,0,0,0,11,1,0,0,"1,373","117,911.83","117,911.83",0.94,"122,583.33"
32029,23,"59,766.35",0,5,18,0.34,0,0,0,0,23,0,15,0.5,2.1,16,44,0,12,0,0,1,22,0,1,1,"1,635","169,400.22","169,400.22",0.95,"164,260.87"
32031,442,"61,830.48",21,73,346,0.36,5,5,3,1,433,43,199,0.9,2.5,376,39,2,250,3,0,4,433,5,4,2,"1,586","179,366.01","179,171.67",0.96,"173,985.88"
32033,97,"53,634.82",9,19,69,0.32,1,0,0,0,96,5,33,0.7,2.1,85,36,0,0,0,0,0,95,2,0,0,"1,362","115,695.80","115,695.80",0.99,"117,659.79"
32510,10,"52,625.20",2,1,7,0.34,1,0,0,0,9,3,7,0.8,2.4,10,41,0,1,0,0,0,9,1,0,0,"1,342","157,105.60","157,105.60",0.99,"159,500.00"
33001,591,"59,321.08",1,25,548,0.38,1,2,1,0,587,2,248,0.4,1.5,492,37,3,16,19,0,36,538,17,36,0,"1,322","150,947.27","148,722.56",0.98,"154,773.38"
33003,324,"58,284.23",0,13,311,0.37,0,0,1,0,323,3,131,0.5,1.6,274,38,0,10,6,0,4,316,4,4,0,"1,385","152,191.26","152,441.32",0.97,"156,499.22"
33005,572,"59,781.77",0,30,523,0.37,0,5,3,1,563,2,255,0.4,1.5,482,37,2,6,17,0,51,509,12,51,0,"1,355","139,151.21","137,057.55",0.97,"143,226.82"
33007,218,"54,415.63",2,21,195,0.35,0,0,1,0,217,1,102,0.4,1.2,201,35,3,0,0,0,9,208,1,9,0,"1,428","95,942.93","96,134.63",0.97,"98,914.62"
33009,436,"61,461.53",0,15,414,0.37,1,2,2,1,430,2,213,0.4,1.5,377,37,6,2,16,0,26,396,14,26,0,"1,314","146,483.26","145,102.01",0.98,"149,566.74"
33011,970,"68,894.71",2,15,949,0.38,2,2,4,1,963,13,454,0.6,2,816,37,2,9,95,0,13,866,91,13,0,"1,480","182,804.92","182,364.98",0.99,"185,398.91"
33013,957,"65,869.85",0,30,920,0.38,3,4,8,1,944,6,432,0.5,1.8,776,37,5,4,56,1,19,886,52,19,0,"1,391","167,802.70","167,102.75",0.98,"170,868.86"
33015,"1,051","75,679.34",0,8,"1,043",0.39,3,4,10,2,"1,036",13,462,0.5,1.9,835,37,2,14,177,0,4,891,156,4,0,"1,461","209,165.55","209,199.44",0.99,"211,086.54"
33017,539,"69,252.06",1,10,527,0.38,2,4,3,2,529,18,236,0.5,1.8,461,36,1,10,16,3,4,523,12,4,0,"1,458","170,288.47","170,296.72",0.98,"173,208.30"
33019,397,"57,804.88",0,29,356,0.37,0,0,1,0,396,2,166,0.4,1.1,341,36,1,5,1,0,36,358,3,36,0,"1,337","125,914.51","123,883.04",0.97,"129,103.65"
34001,"1,253","64,166.59",16,202,"1,018",0.37,3,30,160,3,"1,062",157,419,0.6,1.9,"1,108",38,6,184,286,0,28,881,344,28,0,"1,471","166,509.78","165,435.87",0.99,"168,774.63"
34005,"1,322","65,632.86",40,344,927,0.37,4,15,192,4,"1,111",88,450,0.7,2,"1,144",39,4,145,179,0,15,936,371,15,0,"1,426","167,367.87","167,028.65",0.99,"170,050.24"
34007,180,"66,702.37",1,31,129,0.38,0,0,29,0,151,9,60,0.5,1.8,146,36,1,0,0,1,19,143,18,19,0,"1,655","162,890.21","153,120.43",0.99,"164,371.15"
34009,523,"63,178.39",8,84,428,0.38,1,0,15,2,505,20,198,0.6,2,455,38,2,25,3,0,6,513,4,6,0,"1,363","186,523.14","186,201.01",0.98,"191,894.43"
34011,236,"62,958.43",3,27,204,0.35,0,1,18,0,216,17,79,0.7,2,217,37,1,6,0,0,3,232,1,3,0,"1,387","148,967.63","148,387.32",0.99,"150,778.21"
34015,943,"67,226.71",12,166,755,0.37,0,4,70,0,875,50,285,0.6,2,819,37,3,142,111,0,12,737,194,12,0,"1,502","170,076.23","169,404.31",0.99,"170,324.39"
34019,130,"75,963.32",3,18,108,0.38,0,2,2,0,126,2,58,0.7,2.2,100,39,0,7,32,0,2,86,42,2,0,"1,357","220,681.78","218,520.49",0.98,"222,467.44"
34021,53,"73,736.00",1,9,43,0.37,0,0,7,0,47,7,23,0.8,2.2,48,40,0,18,14,0,0,20,33,0,0,"1,297","194,305.23","194,469.32",1,"193,962.26"
34023,83,"75,670.98",0,7,75,0.39,0,2,8,0,73,4,32,0.6,2,72,39,1,7,31,0,1,46,36,1,0,"1,327","206,544.29","205,308.82",0.99,"209,322.46"
34025,101,"73,736.98",2,17,82,0.39,1,1,5,0,94,5,42,0.8,2.2,85,40,0,4,15,0,0,81,20,0,0,"1,416","235,582.50","236,113.75",0.97,"238,158.42"
34027,144,"74,904.63",0,16,126,0.38,1,4,9,1,130,17,62,0.8,2.3,123,38,0,7,12,0,2,127,15,2,0,"1,333","219,956.23","218,766.78",0.99,"223,256.72"
34029,"1,194","67,649.63",37,269,868,0.37,3,9,36,4,"1,145",67,458,0.6,2,982,39,6,114,51,1,23,"1,079",92,23,0,"1,405","191,270.64","189,838.17",0.98,"192,066.34"
34031,51,"78,272.07",1,7,43,0.39,0,0,1,0,50,3,27,0.6,2.2,47,40,0,2,5,0,0,45,6,0,0,"1,347","203,204.17","203,860.66",0.94,"197,763.92"
34033,504,"59,748.95",15,142,329,0.37,1,4,55,2,443,29,172,0.5,1.7,444,36,4,21,1,0,34,467,3,34,0,"1,410","142,652.18","140,240.39",0.98,"144,797.18"
34035,55,"73,353.13",0,5,50,0.39,0,3,14,0,38,2,20,0.7,2.1,45,38,0,4,35,0,0,18,37,0,0,"1,327","223,344.27","223,344.27",0.98,"227,904.18"
34037,471,"72,120.68",9,98,354,0.37,1,4,11,0,453,27,201,0.6,2.1,398,38,2,56,46,0,13,399,59,13,0,"1,347","183,782.46","182,114.92",0.98,"186,176.09"
34041,313,"68,891.07",9,67,232,0.38,1,4,16,1,290,18,134,0.6,2.1,257,39,1,16,38,0,13,243,57,13,0,"1,436","184,065.46","183,395.82",0.98,"186,026.76"
35001,2,"63,786.00",0,0,2,0.41,0,0,0,0,2,1,1,0.5,2,2,35,0,1,0,0,0,2,0,0,0,"1,802","183,418.00","183,418.00",0.97,"188,500.00"
35003,1,"39,015.00",0,0,1,0.22,0,0,0,0,1,0,1,0,2,1,57,0,0,0,0,0,1,0,0,0,"1,451","99,490.00","99,490.00",0.99,"101,000.00"
35005,10,"42,741.00",0,5,4,0.37,0,0,0,0,9,3,4,1.4,2.9,7,37,0,0,0,0,2,7,1,2,0,"1,661","119,139.56","112,189.00",0.97,"122,888.89"
35006,69,"44,196.27",2,15,51,0.35,6,0,0,0,61,32,23,0.8,2.1,60,38,0,7,0,1,11,56,2,11,0,"1,593","102,342.53","101,968.97",0.96,"106,090.44"
35007,91,"42,664.41",6,13,60,0.35,0,3,0,0,83,51,31,0.7,2,67,37,0,0,0,0,32,44,15,32,0,"1,385","92,977.48","88,337.98",0.96,"97,066.65"
35009,7,"62,366.00",0,1,6,0.36,1,0,0,0,6,1,2,0.6,2.4,5,32,0,0,0,0,0,6,1,0,0,"1,781","137,150.00","137,150.00",0.99,"137,428.57"
35011,4,"42,694.50",0,0,2,0.38,0,1,0,0,2,1,4,0.5,1,1,43,0,0,0,0,3,1,0,3,0,"1,364","87,862.50","64,511.02",0.97,"91,150.00"
35013,66,"40,335.65",4,11,36,0.35,0,13,0,0,48,48,49,1.2,2.6,47,38,0,0,0,0,25,34,7,25,0,"1,425","106,311.16","97,683.59",0.93,"115,469.41"
35015,134,"52,424.99",3,35,92,0.32,1,1,0,0,130,70,56,0.9,2.4,116,35,0,1,0,1,6,122,6,6,0,"1,436","121,285.02","119,417.46",0.98,"123,023.64"
35017,143,"53,282.07",2,23,107,0.33,2,10,0,0,128,70,62,1.1,2.5,109,41,1,8,0,0,26,112,5,26,0,"1,487","126,870.51","122,477.76",0.99,"127,770.98"
35019,8,"46,512.57",0,1,6,0.35,0,1,0,0,7,5,4,0.5,1.8,6,36,0,0,0,0,2,5,1,2,0,"1,616","112,879.71","103,351.00",0.9,"120,642.86"
35023,5,"55,311.20",0,0,5,0.35,0,0,0,0,5,2,1,0.8,2.2,5,33,0,0,0,0,0,5,0,0,1,"1,541","103,593.80","105,849.96",1,"103,360.00"
35025,219,"54,932.35",3,36,179,0.34,2,1,2,1,211,99,92,1.2,2.7,199,36,0,2,0,0,7,181,31,7,11,"1,537","124,427.32","124,126.45",0.99,"125,426.99"
35027,74,"48,710.60",3,21,49,0.37,4,1,0,0,69,13,29,0.6,2.2,60,43,1,2,2,0,2,67,5,2,0,"1,429","136,666.33","135,562.73",0.96,"138,542.12"
35028,111,"66,354.49",5,13,80,0.35,0,4,2,0,103,15,52,1.1,2.3,74,39,0,6,3,0,37,56,18,37,0,"1,414","187,917.75","177,573.98",0.94,"187,479.59"
35029,104,"50,212.18",5,16,78,0.35,0,3,1,0,99,67,55,1,2.5,85,39,1,6,0,0,6,95,3,6,1,"1,647","116,897.68","113,933.56",0.98,"119,217.17"
35031,211,"46,977.32",1,26,179,0.34,32,0,3,0,169,93,93,1.2,2.6,139,42,0,9,0,0,64,135,12,64,0,"1,425","119,061.59","117,936.28",0.97,"122,042.72"
35033,4,"52,763.25",0,0,4,0.38,0,0,0,0,4,3,2,0.5,2.5,4,33,0,0,0,0,3,1,0,3,0,"1,877","106,327.50","106,327.50",0.91,"117,250.00"
35035,4,"45,815.00",0,0,4,0.33,0,0,0,0,4,3,0,0.5,1.5,3,39,0,0,0,0,0,4,0,0,0,"1,954","130,846.00","130,846.00",0.99,"133,125.00"
35037,11,"46,405.27",1,1,9,0.35,0,0,0,0,11,7,6,1.2,2.7,10,43,0,1,0,0,0,10,1,0,0,"1,647","73,582.18","73,582.18",0.94,"79,778.18"
35039,45,"45,106.82",1,6,32,0.37,2,2,0,0,38,34,12,1.1,2.3,31,41,1,0,0,0,15,27,3,15,0,"1,534","140,991.21","134,765.73",0.94,"149,389.74"
35041,149,"50,661.70",3,30,108,0.36,7,2,1,1,139,36,78,1,2.5,122,37,3,0,0,0,8,130,11,8,0,"1,611","119,211.57","115,345.09",0.96,"123,868.90"
35043,11,"56,500.10",1,2,7,0.31,1,0,0,0,10,3,7,1,2.5,8,51,0,2,0,0,1,9,1,1,0,"1,647","148,016.40","140,651.27",0.95,"158,700.00"
35045,524,"56,276.11",4,47,455,0.36,78,3,4,4,432,93,229,1.2,2.6,391,38,1,11,0,0,59,452,13,59,1,"1,469","158,427.18","155,195.35",0.97,"161,162.46"
35047,113,"42,412.21",0,9,100,0.34,1,0,0,0,106,95,42,0.6,1.9,95,40,1,2,1,0,32,51,30,32,0,"1,407","108,030.36","107,164.14",0.93,"112,333.27"
35049,88,"54,850.71",8,15,55,0.35,1,4,0,1,80,26,42,1,2.2,60,38,0,12,0,0,14,69,5,14,1,"1,576","165,856.04","157,607.99",0.97,"170,625.03"
35051,17,"30,086.18",2,5,8,0.21,0,0,0,0,17,2,8,0.8,2.1,12,44,1,0,0,0,8,7,2,8,0,"1,396","96,974.53","92,065.47",0.97,"101,724.33"
35053,17,"47,841.20",2,4,9,0.26,2,2,0,0,13,8,8,1.1,2,12,43,0,2,0,0,6,11,0,6,0,"1,677","117,598.60","112,409.41",0.95,"124,400.00"
35055,76,"52,866.86",1,9,66,0.36,0,0,0,0,76,25,24,0.6,1.9,59,43,1,1,1,0,3,64,9,3,0,"1,482","174,134.14","174,309.80",0.94,"182,419.33"
35057,10,"43,982.50",0,5,5,0.29,0,0,0,0,10,6,4,0.6,1.9,9,45,0,2,0,0,2,8,0,2,0,"1,394","94,441.60","94,441.60",0.96,"100,900.00"
35059,16,"42,104.80",1,4,10,0.32,0,1,0,0,14,6,7,0.3,1.6,15,39,0,1,0,0,5,10,1,5,0,"1,563","78,324.93","75,617.13",0.98,"79,753.33"
35061,567,"49,577.08",39,169,329,0.37,18,10,7,1,519,327,208,0.7,2.1,457,39,5,268,1,1,54,484,29,54,0,"1,565","131,233.04","129,293.03",0.98,"132,095.42"
36001,277,"67,055.87",3,56,211,0.38,1,0,5,0,270,3,123,0.9,2.4,232,35,0,8,0,0,10,267,0,10,0,"1,528","167,430.68","165,026.16",0.98,"165,900.92"
36003,219,"48,350.46",9,87,119,0.34,1,0,1,0,218,3,91,0.8,2.2,206,37,0,0,0,0,17,202,0,17,0,"1,595","66,859.21","66,663.25",0.98,"67,406.74"
36007,338,"50,253.35",3,118,211,0.35,0,3,1,0,334,5,134,0.8,2.4,297,36,1,2,0,0,6,329,3,6,0,"1,389","100,242.18","99,403.26",0.98,"101,390.05"
36009,439,"44,636.47",6,154,255,0.35,6,1,5,0,426,5,177,0.7,1.9,375,37,5,0,0,0,81,357,1,81,0,"1,526","71,561.62","70,323.51",0.98,"72,352.96"
36011,200,"51,388.57",1,50,143,0.35,0,1,0,0,199,0,60,0.6,2,165,35,1,0,0,0,11,186,3,11,0,"1,553","101,294.69","100,099.29",0.98,"101,201.03"
36013,275,"46,856.17",3,84,182,0.34,1,0,0,0,274,4,98,0.7,2.2,242,36,1,1,0,0,33,242,0,33,0,"1,558","80,177.67","79,728.22",0.99,"81,079.55"
36015,209,"52,436.39",1,53,147,0.35,0,1,1,0,207,3,80,0.8,2.3,176,36,0,0,0,0,10,199,0,10,0,"1,331","101,906.44","99,968.34",1,"101,982.59"
36017,209,"52,849.66",1,54,151,0.36,0,1,1,0,207,2,90,1,2.6,182,36,2,0,0,0,3,205,1,3,0,"1,547","91,410.67","90,745.30",0.96,"95,956.46"
36019,461,"54,166.17",11,110,321,0.36,3,0,4,0,454,1,168,0.8,2.3,390,35,1,0,0,0,32,428,1,32,1,"1,410","111,526.72","109,411.45",0.99,"112,489.62"
36021,252,"59,870.31",3,59,167,0.38,1,2,8,1,236,4,94,0.8,2.3,212,37,0,1,0,0,32,214,6,32,0,"1,336","145,634.17","139,306.95",0.97,"147,675.24"
36023,146,"55,631.43",1,35,97,0.37,0,2,0,0,141,0,61,1,2.5,117,35,1,0,0,0,16,130,0,16,0,"1,456","99,658.95","95,863.92",0.99,"100,413.20"
36025,113,"51,786.73",3,26,82,0.36,0,0,1,0,112,2,46,0.9,2.5,96,36,0,0,0,0,4,107,2,4,0,"1,479","102,290.77","101,895.20",0.96,"104,244.43"
36027,115,"76,460.64",2,18,93,0.38,0,1,1,0,113,9,62,1.2,2.9,103,40,2,5,3,0,2,103,10,2,0,"1,351","205,544.70","205,129.67",0.98,"209,460.18"
36029,464,"55,569.03",4,115,340,0.37,3,3,1,0,458,5,160,0.8,2.3,403,36,1,1,0,0,17,440,7,17,0,"1,451","120,439.25","120,248.38",1,"120,612.61"
36031,232,"51,420.30",1,50,159,0.37,0,0,2,0,226,2,74,0.6,2.1,184,35,1,0,0,0,29,203,0,29,1,"1,390","111,041.18","105,253.46",0.96,"114,427.22"
36033,244,"48,223.67",9,63,164,0.35,1,2,0,0,241,3,75,0.6,1.9,214,34,2,1,0,0,16,228,0,16,0,"1,404","90,481.53","89,120.11",0.99,"91,137.16"
36035,203,"53,384.11",3,47,149,0.37,1,1,3,1,197,2,56,0.8,2.4,184,37,1,0,0,0,6,193,4,6,0,"1,445","113,143.66","112,066.07",0.98,"113,090.95"
36037,369,"51,393.65",8,106,231,0.36,1,2,4,0,363,2,140,0.7,2.1,305,36,1,1,0,0,38,330,1,38,0,"1,514","95,476.99","93,601.91",1,"95,379.11"
36039,286,"52,842.64",4,47,213,0.37,0,0,7,0,275,8,104,0.7,2,243,38,1,4,0,0,39,222,25,39,0,"1,426","131,713.64","127,198.10",0.96,"142,111.75"
36041,16,"52,699.06",0,6,10,0.37,0,0,0,0,16,0,7,0.8,2.4,14,38,0,0,0,0,0,16,0,0,0,"1,513","115,757.75","115,757.75",0.96,"119,937.50"
36043,277,"48,482.59",6,93,170,0.36,0,0,1,0,276,3,98,0.8,2.3,255,35,1,0,0,0,9,268,0,9,0,"1,471","84,264.98","83,480.92",0.99,"84,488.09"
36045,232,"48,701.97",3,63,161,0.35,0,0,0,0,232,1,87,0.8,2.2,213,34,4,0,0,0,14,216,2,14,0,"1,453","101,415.50","100,126.41",0.97,"104,134.74"
36049,124,"49,087.39",0,31,91,0.35,1,0,0,0,123,1,49,0.8,2.3,112,33,2,0,0,0,8,114,2,8,0,"1,579","92,607.11","91,722.01",0.98,"93,980.24"
36051,428,"51,742.68",11,144,263,0.36,0,2,0,0,425,6,145,0.6,2.1,368,36,7,2,0,0,15,409,4,15,0,"1,541","97,807.56","96,951.14",0.99,"99,966.85"
36053,174,"55,834.76",0,54,115,0.36,0,0,3,0,171,1,67,0.7,2.3,151,36,0,0,0,0,6,167,1,6,0,"1,444","107,926.25","106,668.25",0.99,"108,708.88"
36055,550,"57,854.88",8,130,401,0.37,1,3,10,1,537,14,247,0.9,2.4,447,37,5,9,13,0,17,508,25,17,0,"1,472","115,859.10","115,247.71",1,"115,395.06"
36057,210,"53,777.63",4,51,152,0.36,2,1,1,0,205,10,76,0.7,2.3,189,37,0,0,0,0,6,202,2,6,0,"1,491","100,714.69","100,455.52",0.98,"101,081.64"
36061,2,"56,507.00",0,0,2,0.24,0,0,0,0,2,0,0,0,1,2,31,0,0,0,0,1,1,0,1,0,"1,686","94,214.00","94,214.00",1,"93,500.00"
36063,195,"53,527.65",5,64,119,0.36,0,1,0,1,194,2,78,0.8,2.3,158,37,1,0,0,0,11,184,0,11,0,"1,511","102,588.98","101,202.05",0.99,"103,222.61"
36065,233,"52,931.73",2,62,163,0.36,2,0,0,0,232,0,91,0.9,2.5,203,34,1,0,0,0,8,224,1,8,0,"1,490","102,556.17","101,673.78",0.99,"103,950.21"
36067,323,"55,851.84",6,71,242,0.36,0,0,3,0,320,3,109,0.7,2.2,269,38,0,7,6,0,7,305,11,7,0,"1,415","114,498.78","113,811.52",1,"114,993.53"
36069,425,"53,639.13",7,135,278,0.37,1,1,3,1,419,6,161,0.8,2.4,361,35,1,21,2,0,14,396,15,14,0,"1,469","111,744.98","111,473.67",1,"111,904.69"
36071,325,"73,434.07",0,46,261,0.38,0,3,15,0,305,31,145,0.8,2.4,274,37,0,8,13,0,20,280,25,20,0,"1,420","185,947.62","181,794.45",0.98,"186,993.09"
36073,329,"50,509.62",16,128,172,0.35,1,1,5,0,321,7,123,0.8,2.3,271,35,1,0,0,0,27,302,0,27,0,"1,531","83,156.17","82,229.55",0.99,"83,426.67"
36075,431,"51,711.80",18,148,253,0.35,1,2,1,1,427,6,152,0.9,2.3,368,34,2,0,0,0,16,411,4,16,2,"1,464","96,990.02","96,054.09",0.99,"98,957.85"
36077,260,"52,530.28",4,68,174,0.36,0,0,1,1,257,3,105,0.7,2.2,222,38,1,1,0,0,18,240,2,18,0,"1,583","106,226.05","103,284.86",0.97,"109,845.85"
36079,76,"78,229.61",1,13,62,0.38,0,2,2,0,72,7,37,0.9,2.6,69,40,0,3,12,0,0,64,12,0,0,"1,197","207,938.64","208,644.84",0.99,"210,773.61"
36083,395,"64,629.35",6,96,284,0.38,1,1,5,0,388,4,168,0.9,2.4,342,37,1,1,0,0,9,384,2,9,0,"1,468","149,267.69","147,631.64",0.99,"150,411.22"
36089,120,"49,823.34",2,27,89,0.35,1,0,0,1,118,1,54,0.9,2.4,104,35,0,0,0,0,8,112,0,8,0,"1,406","77,993.82","77,797.29",0.99,"79,342.71"
36091,688,"65,468.71",6,151,516,0.38,1,4,6,0,675,6,293,0.7,2.3,577,38,0,44,1,0,16,601,71,16,0,"1,401","170,602.61","168,701.34",0.99,"169,353.32"
36093,65,"65,492.20",3,12,49,0.39,0,1,1,0,64,1,30,0.9,2.4,57,36,0,0,1,0,1,63,1,1,0,"1,554","160,639.19","159,271.49",1,"160,809.22"
36095,200,"56,816.16",3,66,121,0.36,0,0,1,0,199,2,85,0.8,2.2,164,37,1,2,0,0,20,176,4,20,0,"1,557","115,467.12","112,704.77",0.98,"116,522.63"
36097,87,"50,689.66",0,27,55,0.36,0,0,0,0,87,1,40,0.8,2.6,74,35,0,0,0,0,6,81,0,6,0,"1,607","97,109.30","94,044.01",0.99,"97,840.24"
36099,213,"48,671.76",3,79,126,0.34,1,2,2,0,208,3,90,0.9,2.4,183,37,1,0,0,0,11,201,1,11,0,"1,532","81,762.77","81,320.85",0.99,"81,049.13"
36101,528,"49,389.23",4,171,335,0.35,1,1,5,0,521,5,182,0.8,2.2,460,36,3,2,0,0,33,494,1,33,0,"1,526","83,100.56","82,088.54",0.99,"83,708.77"
36103,18,"89,825.11",0,3,15,0.4,0,0,2,0,16,1,7,0.4,2.2,17,35,0,0,1,0,0,17,1,0,0,"1,371","298,388.72","298,388.72",0.98,"309,638.89"
36105,103,"54,539.33",1,18,79,0.37,2,2,3,0,96,14,41,0.8,2.1,90,38,0,2,1,0,14,85,4,14,0,"1,401","123,780.28","120,910.10",0.97,"127,745.41"
36107,227,"51,981.80",0,71,149,0.36,0,3,1,0,223,1,106,0.9,2.4,196,36,0,1,0,0,7,218,2,7,0,"1,405","101,071.99","99,982.12",0.99,"101,471.82"
36109,106,"67,130.66",1,15,86,0.36,1,1,4,0,99,1,49,0.9,2.5,86,39,0,0,0,0,5,101,0,5,0,"1,417","139,866.11","136,994.71",0.99,"141,550.98"
36111,252,"66,211.49",4,36,207,0.38,0,2,12,0,240,15,124,0.9,2.5,237,40,1,5,0,0,7,238,7,7,0,"1,328","172,313.83","170,901.25",0.98,"170,640.49"
36113,110,"51,970.14",4,30,73,0.39,1,1,0,0,107,1,51,0.7,2.2,95,39,1,0,0,0,3,106,1,3,0,"1,372","133,669.33","132,338.75",0.98,"136,565.42"
36115,500,"55,243.46",5,117,376,0.38,0,7,1,0,493,4,193,0.7,2.4,448,36,0,7,0,0,5,494,1,5,0,"1,403","122,792.75","122,591.68",0.99,"123,298.52"
36117,848,"50,603.05",18,339,462,0.36,1,2,15,1,826,18,324,0.9,2.4,693,36,6,3,2,0,90,744,14,90,0,"1,492","91,749.77","90,815.66",1,"91,503.01"
36121,239,"50,847.48",4,71,153,0.36,0,1,0,0,238,3,89,0.8,2.2,199,34,1,2,0,0,17,222,0,17,0,"1,625","94,052.64","91,919.26",0.99,"94,324.23"
36123,85,"46,579.87",0,34,43,0.37,0,1,1,0,83,0,33,0.9,2.2,64,40,1,0,0,0,11,74,0,11,0,"1,580","96,277.52","92,191.07",0.99,"96,442.34"
37001,670,"54,005.32",11,122,535,0.35,5,3,103,1,560,29,268,0.8,2.3,562,38,3,145,0,0,6,646,18,6,0,"1,625","141,767.60","141,670.48",0.99,"142,839.02"
37003,360,"49,541.54",4,63,285,0.34,0,7,8,2,343,7,183,0.6,2.1,279,38,0,6,0,0,27,329,4,27,1,"1,430","118,739.41","117,745.89",0.97,"121,117.10"
37005,42,"42,848.45",3,10,29,0.34,0,0,0,0,42,3,17,0.6,2,33,37,0,0,0,0,3,39,0,3,0,"1,332","109,146.71","110,231.35",0.97,"112,145.10"
